z
@Remsen,@ShadowOfDraconia,139660,2023-11-22 02:28:50,1,1000g,1000.0g,akuma,Exemplary Infused Necklace,1,Epic,neck,infused,
@Jos.Soma,@Psych0oKiller,68342,2023-11-22 02:28:30,3,270000g,90000.0g,akuma,Hakeijo,1,Normal,essence,,runestone
@ChargeYourWeapons,@NuNuu,114895,2023-11-22 02:27:36,10,20000g,2000.0g,akuma,Heartwood,1,Normal,materials,,furnishing
@Fallen_Prophet,@gloomspore,33771,2023-11-22 02:27:21,10,40g,4.0g,akuma,Jasmine,1,Normal,materials,,ingredient
@ChargeYourWeapons,@NuNuu,114895,2023-11-22 02:27:17,10,20000g,2000.0g,akuma,Heartwood,1,Normal,materials,,furnishing
@ChargeYourWeapons,@NuNuu,114895,2023-11-22 02:27:16,10,20000g,2000.0g,akuma,Heartwood,1,Normal,materials,,furnishing
@ChargeYourWeapons,@NuNuu,114895,2023-11-22 02:27:15,7,14000g,2000.0g,akuma,Heartwood,1,Normal,materials,,furnishing
@JuliaRoseBlack,@NuNuu,114895,2023-11-22 02:27:14,16,32000g,2000.0g,akuma,Heartwood,1,Normal,materials,,furnishing
@A.Holik,@NuNuu,114894,2023-11-22 02:27:11,8,6000g,750.0g,akuma,Decorative Wax,1,Normal,materials,,furnishing
@dawnarhinni,@xXSLAUGHTER95Xx,134678,2023-11-22 02:22:55,1,10000g,10000.0g,akuma,Runebox: Jester's Scintillator,1,Legendary,consumable,,container
@DivadSesom,@xXSLAUGHTER95Xx,198322,2023-11-22 02:21:40,1,1000g,1000.0g,akuma,Runebox: Face-Eating Tome Memento,1,Legendary,consumable,,container
@Hellraisin1,@alex_strutin,172286,2023-11-22 02:20:03,1,3000g,3000.0g,akuma,Bog Raider's Ring,cp160,Epic,ring,healthy,
@Feiticeiraa,@alex_strutin,69169,2023-11-22 02:20:02,1,3000g,3000.0g,akuma,Ring of Endurance,cp160,Epic,ring,robust,
@A.Holik,@alex_strutin,114892,2023-11-22 02:19:28,4,5474g,1368.5g,akuma,Mundane Rune,1,Normal,materials,,furnishing
@KlumsBabe,@AguaFrescaa,812,2023-11-22 02:17:12,90,9000g,100.0g,akuma,Raw Jute,1,Normal,materials,,raw
@Dwight3,@DocQwerty,178799,2023-11-22 02:09:16,1,110000g,110000.0g,akuma,Ruby Candlefly Gathering,1,Legendary,furnishings,,miscellaneous
@Naybeon_Fangcutter,@Basedrevar,43532,2023-11-22 02:08:39,1,333g,333.0g,akuma,Rubedite Battle Axe of Flame,cp160,Fine,axe,,two-handed
@Hellraisin1,@Basedrevar,45301,2023-11-22 02:08:35,1,300g,300.0g,akuma,Rubedite Battle Axe,cp160,Normal,two-handed,intricate,
@RajputLancer,@Basedrevar,45226,2023-11-22 02:08:22,1,240g,240.0g,akuma,Ruby Ash Lightning Staff of Shock,cp160,Superior,two-handed,training,
@RajputLancer,@Basedrevar,1674,2023-11-22 02:08:20,1,240g,240.0g,akuma,Ukaezai's Scalpel,cp160,Fine,two-handed,precise,
@Naybeon_Fangcutter,@Basedrevar,45196,2023-11-22 02:08:18,1,240g,240.0g,akuma,Rubedite Battle Axe of Shock,cp160,Superior,two-handed,training,
@Erkla,@Basedrevar,45304,2023-11-22 02:08:16,1,240g,240.0g,akuma,Rubedite Dagger,cp160,Normal,one-handed,intricate,
@RajputLancer,@Basedrevar,45231,2023-11-22 02:08:11,1,234g,234.0g,akuma,Rubedite Battle Axe of Frost,cp160,Fine,two-handed,sharpened,
@Mkgoro112,@Basedrevar,43532,2023-11-22 02:08:08,1,234g,234.0g,akuma,Rubedite Battle Axe of Flame,cp160,Fine,axe,,two-handed
@vKaotic,@Basedrevar,45300,2023-11-22 02:07:55,1,213g,213.0g,akuma,Rubedite Sword,cp160,Normal,one-handed,intricate,
@vKaotic,@Basedrevar,45304,2023-11-22 02:07:54,1,212g,212.0g,akuma,Rubedite Dagger,cp160,Normal,one-handed,intricate,
@vKaotic,@Basedrevar,45301,2023-11-22 02:07:51,1,205g,205.0g,akuma,Rubedite Battle Axe,cp160,Normal,two-handed,intricate,
@Mkgoro112,@Basedrevar,45265,2023-11-22 02:07:48,1,150g,150.0g,akuma,Rubedite Sword of Shock,cp160,Superior,one-handed,decisive,
@Mkgoro112,@Basedrevar,43529,2023-11-22 02:07:44,1,144g,144.0g,akuma,Rubedite Axe of Shock,cp160,Fine,axe,,one-handed
@Mkgoro112,@Basedrevar,45300,2023-11-22 02:07:41,1,141g,141.0g,akuma,Rubedite Sword,cp160,Normal,one-handed,intricate,
@Mkgoro112,@Basedrevar,54362,2023-11-22 02:07:39,1,141g,141.0g,akuma,Sphinxblade Hatchet,cp160,Fine,one-handed,sharpened,
@Mkgoro112,@Basedrevar,43529,2023-11-22 02:07:37,1,141g,141.0g,akuma,Rubedite Axe,cp160,Normal,axe,,one-handed
@Mkgoro112,@Basedrevar,45299,2023-11-22 02:07:35,1,141g,141.0g,akuma,Rubedite Mace,cp160,Normal,one-handed,intricate,
@ConjuringWorm,@Basedrevar,44879,2023-11-22 02:07:19,1,120g,120.0g,akuma,Grand Repair Kit,50,Fine,consumable,,tool
@shanleyp,@Mukwahs_Girl,46130,2023-11-22 02:05:54,200,4800g,24.0g,akuma,Voidstone Ingot,1,Normal,normal,,materials
@shanleyp,@Mukwahs_Girl,46130,2023-11-22 02:05:53,200,4800g,24.0g,akuma,Voidstone Ingot,1,Normal,normal,,materials
@PrettyfulPhoenix,@Viddix,54173,2023-11-22 01:52:52,2,44000g,22000.0g,akuma,Tempering Alloy,1,Legendary,materials,,temper
@width,@Viddix,54173,2023-11-22 01:52:51,15,348979g,23265.266666666666g,akuma,Tempering Alloy,1,Legendary,materials,,temper
@CityClam,@Viddix,84935,2023-11-22 01:52:24,1,35000g,35000.0g,akuma,Guards of the Red Mountain,cp160,Epic,legs,divines,
@Aladreb,@darkwaterf,56862,2023-11-22 01:49:08,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@Dizzywicker,@Gaspara,122871,2023-11-22 01:43:33,1,2500g,2500.0g,akuma,War Maiden's Shoes,cp160,Superior,feet,reinforced,
@oIUVo,@TimeToHydrate,64487,2023-11-22 01:30:26,60,28888g,481.46666666666664g,akuma,Key Fragment,1,Epic,miscellaneous,,trophy
@oIUVo,@TimeToHydrate,64487,2023-11-22 01:30:25,60,28888g,481.46666666666664g,akuma,Key Fragment,1,Epic,miscellaneous,,trophy
@oIUVo,@TimeToHydrate,64487,2023-11-22 01:30:24,60,28888g,481.46666666666664g,akuma,Key Fragment,1,Epic,miscellaneous,,trophy
@SavageHoax,@caspercross,160598,2023-11-22 01:23:41,1,6000g,6000.0g,akuma,Crafting Motif 89: Ancestral High Elf Chests,1,Epic,consumable,,motif
@FaintyFox,@caspercross,147699,2023-11-22 01:23:37,1,5500g,5500.0g,akuma,Crafting Motif 73: Anequina Axes,1,Epic,consumable,,motif
@EuphoricWizard,@caspercross,171908,2023-11-22 01:23:31,1,5000g,5000.0g,akuma,Crafting Motif 101: Ivory Brigade Staves,1,Epic,consumable,,motif
@RaindropOwO,@caspercross,171901,2023-11-22 01:23:28,1,4500g,4500.0g,akuma,Crafting Motif 101: Ivory Brigade Daggers,1,Epic,consumable,,motif
@Banshee_44,@caspercross,171900,2023-11-22 01:23:23,1,3000g,3000.0g,akuma,Crafting Motif 101: Ivory Brigade Chests,1,Epic,consumable,,motif
@Zamaruk,@caspercross,71675,2023-11-22 01:23:18,1,2500g,2500.0g,akuma,Crafting Motif 28: Ra Gada Boots,1,Epic,consumable,,motif
@Linknerevar,@caspercross,176012,2023-11-22 01:21:52,1,11500g,11500.0g,akuma,Design: Leyawiin Meal Octopus,1,Superior,consumable,,recipe
@Banshee_44,@caspercross,176010,2023-11-22 01:21:19,1,7000g,7000.0g,akuma,Design: Leyawiin Bowl Lobster Stew,1,Superior,consumable,,recipe
@ChristoVarian,@caspercross,151998,2023-11-22 01:20:53,1,3999g,3999.0g,akuma,Praxis: Elsweyr Pot Cerulean,1,Superior,consumable,,recipe
@pumbz,@caspercross,45947,2023-11-22 01:20:30,1,500g,500.0g,akuma,Recipe: Venison Pasty,1,Fine,consumable,,recipe
@Miserables82,@caspercross,57047,2023-11-22 01:20:25,1,500g,500.0g,akuma,Recipe: Frothy Sargassum,1,Fine,consumable,,recipe
@Miserables82,@caspercross,57058,2023-11-22 01:20:07,1,500g,500.0g,akuma,Recipe: Wamasu Spew,1,Fine,consumable,,recipe
@MouthForWar79,@caspercross,56950,2023-11-22 01:19:59,1,333g,333.0g,akuma,Recipe: Summer Sundas Soup,1,Fine,consumable,,recipe
@MouthForWar79,@caspercross,57022,2023-11-22 01:19:56,1,333g,333.0g,akuma,Recipe: Vivec's Gingergreen Chai,1,Fine,consumable,,recipe
@MouthForWar79,@caspercross,46005,2023-11-22 01:19:53,1,222g,222.0g,akuma,Recipe: Sweet Dreams Tea,1,Fine,consumable,,recipe
@vKaotic,@caspercross,116183,2023-11-22 01:19:50,1,300g,300.0g,akuma,Blueprint: Nord Footlocker Braced,1,Superior,consumable,,recipe
@MouthForWar79,@caspercross,45928,2023-11-22 01:19:41,1,111g,111.0g,akuma,Recipe: Cantaloupe Bread,1,Fine,consumable,,recipe
@IsharaMeradin-Epic,@caspercross,46036,2023-11-22 01:19:34,1,27g,27.0g,akuma,Recipe: Ginkgo Twist Tonic,1,Fine,consumable,,recipe
@HawtChet,@OnionBiscuit,55569,2023-11-22 01:02:17,1,245g,245.0g,akuma,Beech Bow of Frost,32,Fine,bow,,two-handed
@dg1219,@OnionBiscuit,150390,2023-11-22 01:02:16,1,240g,240.0g,akuma,Moon Sentinel's Arc,cp160,Superior,two-handed,decisive,
@Mkgoro112,@OnionBiscuit,43549,2023-11-22 01:02:15,1,234g,234.0g,akuma,Ruby Ash Bow of Flame,cp160,Fine,bow,,two-handed
@Mkgoro112,@OnionBiscuit,45075,2023-11-22 01:02:14,1,234g,234.0g,akuma,Ruby Ash Bow of Shock,cp160,Fine,two-handed,charged,
@Mr.HomeInvasion,@OnionBiscuit,45110,2023-11-22 01:02:13,1,234g,234.0g,akuma,Ruby Ash Bow of Shock,cp160,Fine,two-handed,precise,
@xamich,@OnionBiscuit,45320,2023-11-22 01:02:12,1,228g,228.0g,akuma,Ruby Ash Bow,cp160,Normal,two-handed,intricate,
@pumbz,@OnionBiscuit,45110,2023-11-22 01:02:11,1,100g,100.0g,akuma,Ruby Ash Bow of Shock,cp160,Fine,two-handed,precise,
@NixNoctia,@JuliaRoseBlack,75365,2023-11-22 00:26:06,200,600g,3.0g,akuma,Alkahest,cp150,Normal,poison,,solvent
@M3LCAT91,@Haikyuu_929,114959,2023-11-22 00:02:06,1,30000g,30000.0g,akuma,Crafting Motif 45: Mazzatun Helmets,1,Epic,consumable,,motif
@lubasik,@ArkadiaReaper,139059,2023-11-21 23:51:10,1,60g,60.0g,akuma,Ivory Polished,1,Fine,furnishings,,parlor
@Banshee_44,@ArkadiaReaper,175985,2023-11-21 23:48:12,1,10000g,10000.0g,akuma,Pattern: Leyawiin Laundry Stack,1,Superior,consumable,,recipe
@M3LCAT91,@Yetiwithoutsin,57580,2023-11-21 23:04:20,1,4500g,4500.0g,akuma,Crafting Motif 15: Dwemer Helmets,1,Epic,consumable,,motif
@CityClam,@width,77589,2023-11-21 23:03:07,73,108000g,1479.4520547945206g,akuma,Scrib Jelly,1,Fine,materials,,reagent
@Crazy_Ratt,@width,54177,2023-11-21 23:02:07,8,240000g,30000.0g,akuma,Dreugh Wax,1,Legendary,materials,,tannin
@Mkgoro112,@Skul_d47,10919,2023-11-21 22:39:59,1,141g,141.0g,akuma,Queensguard Ring,cp160,Fine,ring,healthy,
@KlumsBabe,@BloodyDragon05,30164,2023-11-21 22:25:35,3,10800g,3600.0g,akuma,Columbine,1,Fine,materials,,reagent
@CityClam,@BloodyDragon05,30164,2023-11-21 22:25:33,15,60000g,4000.0g,akuma,Columbine,1,Fine,materials,,reagent
@Bleztor,@kyuu.shoui,27059,2023-11-21 22:24:53,200,40000g,200.0g,akuma,Bervez Juice,1,Epic,materials,,ingredient
@tabicatastrophe,@NinjaSurfer,135139,2023-11-21 22:13:43,11,1100g,100.0g,akuma,Copper Dust,1,Normal,materials,,raw
@Primehunter501,@NinjaSurfer,54180,2023-11-21 22:13:31,1,227g,227.0g,akuma,Mastic,1,Epic,materials,,resin
@Banshee_44,@NinjaSurfer,64506,2023-11-21 22:13:09,200,2400g,12.0g,akuma,Rubedo Leather,1,Normal,normal,,materials
@boyblitzz2,@MrStryker,167947,2023-11-21 22:12:43,1,6969g,6969.0g,akuma,Crafting Motif 95: Nighthollow Bows,1,Epic,consumable,,motif
@Mr.HomeInvasion,@Bunnyrbt,180243,2023-11-21 22:09:55,1,800g,800.0g,akuma,Hexos' Ward Maul,cp160,Superior,two-handed,training,
@Arkangel82,@JHartEllis,183857,2023-11-21 22:00:20,1,83000g,83000.0g,akuma,Style Page: Second Seed Jerkin,1,Legendary,consumable,,collectible
@GarkaLaGarka,@OfTheOrder,118711,2023-11-21 21:50:16,1,17344g,17344.0g,akuma,Bounty Sheet: Argonian Male,1,Legendary,furnishings,,library
@MrCadwallader,@OfTheOrder,118713,2023-11-21 21:50:15,1,12000g,12000.0g,akuma,Bounty Sheet: Khajiiti Male,1,Legendary,furnishings,,library
@dawnarhinni,@JHartEllis,171723,2023-11-21 21:50:01,1,15000g,15000.0g,akuma,Style Page: Regal Regalia Shoes,1,Legendary,consumable,,collectible
@Peliciano,@typus42,183005,2023-11-21 21:47:34,1,62000g,62000.0g,akuma,Deadlands Treasure Map I,1,Superior,miscellaneous,,trophy
@Jypsy76,@typus42,183006,2023-11-21 21:47:31,1,60000g,60000.0g,akuma,Deadlands Treasure Map II,1,Superior,miscellaneous,,trophy
@FNX2000,@typus42,183006,2023-11-21 21:47:29,1,60000g,60000.0g,akuma,Deadlands Treasure Map II,1,Superior,miscellaneous,,trophy
@Mr.HomeInvasion,@typus42,183006,2023-11-21 21:47:24,1,40000g,40000.0g,akuma,Deadlands Treasure Map II,1,Superior,miscellaneous,,trophy
@DivadSesom,@Bababrookly,134409,2023-11-21 21:35:16,1,9800g,9800.0g,akuma,Factotum Head Obsolete,1,Superior,furnishings,,undercroft
@MissDollypop,@MrStryker,160550,2023-11-21 21:31:38,1,13000g,13000.0g,akuma,Crafting Motif 85: Greymoor Helmets,1,Epic,consumable,,motif
@FaintyFox,@MrStryker,160500,2023-11-21 21:16:08,1,7000g,7000.0g,akuma,Crafting Motif 84: Blackreach Vanguard Gloves,1,Epic,consumable,,motif
@GOPNICK,@DruryLane,178719,2023-11-21 21:12:49,1,15000g,15000.0g,akuma,Crafting Motif 108: Fargrave Guardian Staves,1,Epic,consumable,,motif
@jigumiz,@slice_o'life,188330,2023-11-21 21:04:16,1,18500g,18500.0g,akuma,Crafting Motif 118: House Mornard Daggers,1,Epic,consumable,,motif
@Vaelfear,@Lyranis.Raine,44878,2023-11-21 21:01:51,5,180g,36.0g,akuma,Greater Repair Kit,40,Fine,consumable,,tool
@DubzVenom,@burritocinema,132618,2023-11-21 20:59:57,1,100g,100.0g,akuma,Tenebrous Cord,1,Normal,materials,,style
@Peliciano,@DruryLane,170132,2023-11-21 20:54:13,1,13000g,13000.0g,akuma,Crafting Motif 98: House Hexos Axes,1,Epic,consumable,,motif
@Peliciano,@DruryLane,170140,2023-11-21 20:54:12,1,13000g,13000.0g,akuma,Crafting Motif 98: House Hexos Legs,1,Epic,consumable,,motif
@bearclawws,@vexicon-wow,153739,2023-11-21 20:47:52,1,18000g,18000.0g,akuma,Sealed Jewelry Crafter Writ,1,Superior,master,,writ
@jigumiz,@Rahzetta,82019,2023-11-21 20:47:28,1,39000g,39000.0g,akuma,Crafting Motif 41: Celestial Staves,1,Epic,consumable,,motif
@RaindropOwO,@Rahzetta,166979,2023-11-21 20:47:22,1,24000g,24000.0g,akuma,Crafting Motif 90: Thorn Legion Gloves,1,Epic,consumable,,motif
@dingidongo,@Rahzetta,182521,2023-11-21 20:47:20,1,21111g,21111.0g,akuma,Crafting Motif 112: Syrabanic Marine Axes,1,Epic,consumable,,motif
@ChaotixDemon,@Rahzetta,176064,2023-11-21 20:47:18,1,20000g,20000.0g,akuma,Crafting Motif 105: Crimson Oath Gloves,1,Epic,consumable,,motif
@dingidongo,@Rahzetta,176058,2023-11-21 20:46:35,1,19999g,19999.0g,akuma,Crafting Motif 105: Crimson Oath Axes,1,Epic,consumable,,motif
@Arkangel82,@Rahzetta,176068,2023-11-21 20:46:33,1,15000g,15000.0g,akuma,Crafting Motif 105: Crimson Oath Shields,1,Epic,consumable,,motif
@BlindLittleMole,@LÃ¦n,180060,2023-11-21 20:39:14,1,20000g,20000.0g,akuma,Eye of the Grasp Inferno Staff,cp160,Superior,two-handed,decisive,
@GOPNICK,@Rae76vyn,139411,2023-11-21 20:36:53,1,33000g,33000.0g,akuma,Aurbic Amber,1,Normal,trait,infused,
@MagicalConch,@Sithdi,114893,2023-11-21 20:22:45,200,5000g,25.0g,akuma,Alchemical Resin,1,Normal,materials,,furnishing
@Miserables82,@Sithdi,119680,2023-11-21 20:22:41,1,5182g,5182.0g,akuma,Sealed Blacksmithing Writ,1,Epic,master,,writ
@Deathbrin90,@Sithdi,171911,2023-11-21 20:22:36,6,60000g,10000.0g,akuma,Ivory Brigade Clasp,1,Normal,materials,,style
@Mystic.legend,@Sithdi,171911,2023-11-21 20:22:35,1,10000g,10000.0g,akuma,Ivory Brigade Clasp,1,Normal,materials,,style
@GOPNICK,@Sithdi,171911,2023-11-21 20:22:33,10,85000g,8500.0g,akuma,Ivory Brigade Clasp,1,Normal,materials,,style
@Deathbrin90,@Sithdi,57587,2023-11-21 20:22:31,1,1500g,1500.0g,akuma,Dwemer Frame,1,Normal,materials,,style
@Primehunter501,@Sithdi,30164,2023-11-21 20:22:22,1,3006g,3006.0g,akuma,Columbine,1,Fine,materials,,reagent
@MagicalConch,@Sithdi,30164,2023-11-21 20:22:21,50,187500g,3750.0g,akuma,Columbine,1,Fine,materials,,reagent
@ultimba,@Sithdi,171991,2023-11-21 20:22:09,1,4000g,4000.0g,akuma,Sash of Frostbite,cp160,Fine,waist,divines,
@Argorious,@Sithdi,172112,2023-11-21 20:22:08,1,2500g,2500.0g,akuma,Gloves of Frostbite,cp160,Epic,hands,training,
@Argorious,@Sithdi,172052,2023-11-21 20:22:07,1,2500g,2500.0g,akuma,Jerkin of Frostbite,cp160,Superior,chest,impenetrable,
@Cheesed_GB,@Sithdi,171986,2023-11-21 20:22:06,1,2400g,2400.0g,akuma,Gloves of Frostbite,cp160,Superior,hands,divines,
@Argorious,@Sithdi,172049,2023-11-21 20:22:05,1,2000g,2000.0g,akuma,Gloves of Frostbite,cp160,Superior,hands,impenetrable,
@GOPNICK,@width,64222,2023-11-21 20:21:35,1,50000g,50000.0g,akuma,Perfect Roe,1,Legendary,materials,,ingredient
@GOPNICK,@width,54177,2023-11-21 20:21:32,3,75000g,25000.0g,akuma,Dreugh Wax,1,Legendary,materials,,tannin
@Advoprime,@stealthyspork,190426,2023-11-21 20:18:22,1,2999g,2999.0g,akuma,Gourmand's Gloves,cp160,Superior,hands,well-fitted,
@Jetxky,@ItsLuckx,46131,2023-11-21 20:15:22,44,2728g,62.0g,akuma,Kresh Fiber,1,Normal,normal,,materials
@jaskos96,@Dragonsgem,56862,2023-11-21 20:02:12,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Dragonsgem,56862,2023-11-21 20:02:08,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Dragonsgem,56862,2023-11-21 20:02:05,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Dragonsgem,56862,2023-11-21 20:02:02,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Dragonsgem,56862,2023-11-21 20:01:59,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Dragonsgem,56862,2023-11-21 20:01:57,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Dragonsgem,56862,2023-11-21 20:01:55,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Dragonsgem,56862,2023-11-21 20:01:51,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Dragonsgem,56862,2023-11-21 20:01:47,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Dragonsgem,56862,2023-11-21 20:01:45,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Dragonsgem,56862,2023-11-21 20:01:43,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@oIUVo,@Dragonsgem,56862,2023-11-21 20:01:40,3,29999g,9999.666666666666g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@oIUVo,@Dragonsgem,56862,2023-11-21 20:01:37,3,29999g,9999.666666666666g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@oIUVo,@Dragonsgem,56862,2023-11-21 20:01:31,3,29999g,9999.666666666666g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@oIUVo,@Dragonsgem,56862,2023-11-21 20:01:26,2,19999g,9999.5g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@RoxiFoxi92,@Conjii2019,178463,2023-11-21 19:46:42,1,40000g,40000.0g,akuma,Scaly Cloth Scrap,1,Epic,consumable,,trophy
@Biblicus,@Conjii2019,178463,2023-11-21 19:46:39,3,108250g,36083.333333333336g,akuma,Scaly Cloth Scrap,1,Epic,consumable,,trophy
@oIUVo,@width,56863,2023-11-21 19:36:26,1,95999g,95999.0g,akuma,Potent Nirncrux,1,Normal,trait,nirnhoned,
@blazblue14589,@Beezenees,158297,2023-11-21 18:37:55,1,15000g,15000.0g,akuma,Crafting Motif 83: Pyre Watch Daggers,1,Epic,consumable,,motif
@ayako1014,@Beezenees,170144,2023-11-21 18:34:55,1,10000g,10000.0g,akuma,Crafting Motif 98: House Hexos Staves,1,Epic,consumable,,motif
@BlindLittleMole,@Beezenees,171881,2023-11-21 18:34:54,1,8000g,8000.0g,akuma,Crafting Motif 103: Black Fin Legion Boots,1,Epic,consumable,,motif
@sconeindygw,@Beezenees,171918,2023-11-21 18:34:52,1,5000g,5000.0g,akuma,Crafting Motif 102: Sul-Xan Daggers,1,Epic,consumable,,motif
@Argorious,@Beezenees,171916,2023-11-21 18:34:50,1,4500g,4500.0g,akuma,Crafting Motif 102: Sul-Xan Bows,1,Epic,consumable,,motif
@sconeindygw,@Beezenees,171925,2023-11-21 18:34:47,1,5000g,5000.0g,akuma,Crafting Motif 102: Sul-Xan Staves,1,Epic,consumable,,motif
@sconeindygw,@Beezenees,171922,2023-11-21 18:34:45,1,3500g,3500.0g,akuma,Crafting Motif 102: Sul-Xan Maces,1,Epic,consumable,,motif
@wins15,@Vhaeryx,171905,2023-11-21 18:17:46,1,3000g,3000.0g,akuma,Crafting Motif 101: Ivory Brigade Maces,1,Epic,consumable,,motif
@DanceyPants,@Antukin-Ako,124660,2023-11-21 18:02:17,1,10000g,10000.0g,akuma,Dwarven Theodolite Wheels,1,Epic,consumable,,trophy
@GarkaLaGarka,@Antukin-Ako,124664,2023-11-21 18:02:14,1,5712g,5712.0g,akuma,Dwarven Theodolite Head,1,Epic,consumable,,trophy
@Lunareklypse,@Antukin-Ako,124662,2023-11-21 18:02:12,1,4985g,4985.0g,akuma,Dwarven Theodolite Shoulder,1,Epic,consumable,,trophy
@MrCadwallader,@Antukin-Ako,124665,2023-11-21 18:02:08,1,4000g,4000.0g,akuma,Dwarven Theodolite Eye,1,Epic,consumable,,trophy
@MrCadwallader,@Antukin-Ako,124661,2023-11-21 18:02:06,1,4000g,4000.0g,akuma,Dwarven Theodolite Torso,1,Epic,consumable,,trophy
@iamagear0,@Antukin-Ako,124666,2023-11-21 18:02:04,1,3900g,3900.0g,akuma,Dwarven Theodolite Chassis,1,Epic,consumable,,trophy
@Peliciano,@Antukin-Ako,178710,2023-11-21 18:01:09,1,25000g,25000.0g,akuma,Crafting Motif 108: Fargrave Guardian Bows,1,Epic,consumable,,motif
@sconeindygw,@Antukin-Ako,171883,2023-11-21 18:01:05,1,25000g,25000.0g,akuma,Crafting Motif 103: Black Fin Legion Chests,1,Epic,consumable,,motif
@jigumiz,@Antukin-Ako,178508,2023-11-21 18:01:01,1,20000g,20000.0g,akuma,Crafting Motif 106: Silver Rose Bows,1,Epic,consumable,,motif
@bruiseman5241990,@Antukin-Ako,178530,2023-11-21 18:00:58,1,20000g,20000.0g,akuma,Crafting Motif 107: Annihilarch's Chosen Belts,1,Epic,consumable,,motif
@bruiseman5241990,@Antukin-Ako,178539,2023-11-21 18:00:55,1,20000g,20000.0g,akuma,Crafting Motif 107: Annihilarch's Chosen Shields,1,Epic,consumable,,motif
@Feiticeiraa,@Antukin-Ako,182532,2023-11-21 18:00:39,1,15000g,15000.0g,akuma,Crafting Motif 112: Syrabanic Marine Shoulders,1,Epic,consumable,,motif
@jigumiz,@venombr2,176070,2023-11-21 17:46:42,1,18000g,18000.0g,akuma,Crafting Motif 105: Crimson Oath Staves,1,Epic,consumable,,motif
@bearclawws,@Winlaen,96967,2023-11-21 17:45:57,1,112000g,112000.0g,akuma,Recipe: Lava Foot Soup-and-Saltrice,1,Superior,consumable,,recipe
@chesscat,@venombr2,178518,2023-11-21 17:32:51,1,29000g,29000.0g,akuma,Crafting Motif 106: Silver Rose Swords,1,Epic,consumable,,motif
@Feiticeiraa,@Jennigma,87903,2023-11-21 17:24:19,1,12000g,12000.0g,akuma,Deadly Ice Staff,cp160,Epic,two-handed,precise,
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:53:07,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:53:06,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:53:05,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:53:04,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:53:03,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:53:02,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:53:01,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:53:00,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:52:59,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:52:58,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:52:57,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
@Silas-Greentree,@llElLoboll,203634,2023-11-21 16:52:12,2,56000g,28000.0g,akuma,Chromium Plating,1,Legendary,materials,,plating
