seller_username,buyer_username,item_id,transaction_id,is_true,price,guild,item,details
@JunkerMethod,@NuNuu,153739,1700374990,true,16780,akuma,Sealed Jewelry Crafter Writ,"rr01 blue superior consumable master writ"",
"
@JunkerMethod,@NuNuu,153739,1700374991,true,16000,akuma,Sealed Jewelry Crafter Writ,"rr01 blue superior consumable master writ"",
"
@rock1064,@MedicInTheWild,153739,1699771334,true,30001,akuma,Sealed Jewelry Crafter Writ,"rr01 blue superior consumable master writ"",
"
@rock1064,@Bleztor,153739,1699886726,false,30002,akuma,Sealed Jewelry Crafter Writ,"rr01 blue superior consumable master writ"",
"
@rock1064,@Bleztor,153739,1699886729,false,30002,akuma,Sealed Jewelry Crafter Writ,"rr01 blue superior consumable master writ"",
"
@ChargeYourWeapons,@jet710,153739,1700195221,true,19000,akuma,Sealed Jewelry Crafter Writ,"rr01 blue superior consumable master writ"",
"
@JunkerMethod,@NuNuu,153739,1700374983,true,19000,akuma,Sealed Jewelry Crafter Writ,"rr01 blue superior consumable master writ"",
"
@bearclawws,@vexicon-wow,153739,1700599672,true,18000,akuma,Sealed Jewelry Crafter Writ,"rr01 blue superior consumable master writ"",
"
@SirWoobly,@Elainiethepainie,153739,1700799863,true,20000,akuma,Sealed Jewelry Crafter Writ,"rr01 blue superior consumable master writ"",
"
@baneheart,@dan1990,153776,1700107050,false,802,akuma,Style Page: Glenmoril Wyrd Jerkin,"rr01 gold legendary consumable collectible"",
"
@Robotsarealive,@boyblitzz2,153777,1700333564,false,666,akuma,Style Page: Glenmoril Wyrd Hat,"rr01 gold legendary consumable collectible"",
"
@pewterskier,@dan1990,153779,1700107039,false,300,akuma,Style Page: Glenmoril Wyrd Epaulets,"rr01 gold legendary consumable collectible"",
"
@wins15,@Cinnadots,153780,1699419145,false,200,akuma,Style Page: Glenmoril Wyrd Sash,"rr01 gold legendary consumable collectible"",
"
@pewterskier,@wlfnddl,153780,1700120228,true,200,akuma,Style Page: Glenmoril Wyrd Sash,"rr01 gold legendary consumable collectible"",
"
@VanBrunt,@BobSenpai,153781,1700079388,false,684,akuma,Style Page: Glenmoril Wyrd Shoes,"rr01 gold legendary consumable collectible"",
"
@vereesh,@whtk210,153781,1700886405,true,400,akuma,Style Page: Glenmoril Wyrd Shoes,"rr01 gold legendary consumable collectible"",
"
@pewterskier,@Coconut42Nd,153782,1700779995,true,300,akuma,Style Page: Glenmoril Wyrd Gloves,"rr01 gold legendary consumable collectible"",
"
@RattdeRodent,@piaopi,22757,1700917349,false,500,akuma,Chain of Hist's Power,"cp160 blue superior jewelry apparel set robes of the hist neck arcane"",
"
@Carlinhaaa,@Bleztor,153830,1699822757,false,700,akuma,Restored Dragonguard Helm,"cp160 blue superior medium apparel set dragonguard elite head reinforced"",
"
@Carlinhaaa,@Mayev38,153839,1700535981,true,2000,akuma,Paint-Stained Ring,"cp160 blue superior jewelry apparel set marauder's haste ring arcane"",
"
@vKaotic,@Remsen,121104,1699684518,false,200,akuma,"Formula: Common Quill, Feather","rr01 green fine consumable recipe"",
"
@HawtChet,@OnionBiscuit,55569,1700614937,false,245,akuma,Beech Bow of Frost,"rr32 green fine weapon bow two-handed"",
"
@SerNemesis,@GreyWinds,139653,1700082059,true,1500,akuma,Exemplary Protective Ring,"rr01 purple epic jewelry apparel ring protective"",
"
@baneheart,@dan1990,153568,1700107051,false,850,akuma,Style Page: Glenmoril Wyrd Bow,"rr01 gold legendary consumable collectible"",
"
@ChaotixDemon,@Xannyrose,153568,1700511972,true,850,akuma,Style Page: Glenmoril Wyrd Bow,"rr01 gold legendary consumable collectible"",
"
@adghar,@Halewalnut,182959,1700911628,true,12000,akuma,Pattern: Deadlands Tapestry,"rr01 blue superior consumable recipe"",
"
@ChaotixDemon,@MaximusGiganticus,171552,1700440015,true,22500,akuma,Crafting Motif 100: True-Sworn Axes,"rr01 purple epic consumable motif"",
"
@Primehunter501,@kaflash,64685,1700370253,true,105,akuma,Ferrous Salts,"rr01 white normal materials style"",
"
@Bleztor,@SerNemesis,33265,1700166513,false,3000,akuma,Soul Gem (Empty),"rr50 white normal miscellaneous soul gem"",
"
@Bleztor,@SerNemesis,33265,1700247931,false,3000,akuma,Soul Gem (Empty),"rr50 white normal miscellaneous soul gem"",
"
@Argorious,@Zzmonsoon,181583,1700873325,true,7000,akuma,"Praxis: Leyawiin Archway, Garden","rr01 blue superior consumable recipe"",
"
@Lyranis.Raine,@siriussilver,94100,1700760532,true,880,akuma,"Imperial Bookcase, Swirled","rr01 green fine furnishings library"",
"
@Lunareklypse,@Jenerationex,121335,1699790589,true,15750,akuma,Crafting Motif 50: Telvanni Boots,"rr01 purple epic consumable motif"",
"
@NatDagger,@MrStryker,121335,1700865693,true,12000,akuma,Crafting Motif 50: Telvanni Boots,"rr01 purple epic consumable motif"",
"
@NatDagger,@Harbinger11,121336,1700942404,false,15000,akuma,Crafting Motif 50: Telvanni Bows,"rr01 purple epic consumable motif"",
"
@NatDagger,@Offkorn,121337,1700912030,true,35000,akuma,Crafting Motif 50: Telvanni Chests,"rr01 purple epic consumable motif"",
"
@Lunareklypse,@Benija,121339,1699745087,true,16550,akuma,Crafting Motif 50: Telvanni Gloves,"rr01 purple epic consumable motif"",
"
@NatDagger,@MrStryker,121341,1700865872,true,12000,akuma,Crafting Motif 50: Telvanni Legs,"rr01 purple epic consumable motif"",
"
@NatDagger,@drpeppermd87,121343,1700941303,true,12000,akuma,Crafting Motif 50: Telvanni Shields,"rr01 purple epic consumable motif"",
"
@MissDollypop,@Fudgepuppet,121343,1699951453,true,13000,akuma,Crafting Motif 50: Telvanni Shields,"rr01 purple epic consumable motif"",
"
@MouthForWar79,@Kijinka,30160,1700095672,true,111111,akuma,Bugloss,"rr01 green fine materials reagent"",
"
@NixNoctia,@VITALEX,30160,1700120426,true,1600,akuma,Bugloss,"rr01 green fine materials reagent"",
"
@NixNoctia,@VITALEX,30160,1700120427,true,1600,akuma,Bugloss,"rr01 green fine materials reagent"",
"
@NixNoctia,@VITALEX,30160,1700120428,true,1600,akuma,Bugloss,"rr01 green fine materials reagent"",
"
@Primehunter501,@freckles75,30160,1700275839,true,224,akuma,Bugloss,"rr01 green fine materials reagent"",
"
@Primehunter501,@freckles75,30160,1700275850,true,324,akuma,Bugloss,"rr01 green fine materials reagent"",
"
@Mystic.legend,@Elixana,30160,1700373804,true,2500,akuma,Bugloss,"rr01 green fine materials reagent"",
"
@Domiforu,@VITALEX,30160,1700458742,true,5900,akuma,Bugloss,"rr01 green fine materials reagent"",
"
@JunkerMethod,@VITALEX,30160,1700458745,true,120000,akuma,Bugloss,"rr01 green fine materials reagent"",
"
@Cpt.Zynbabwe,@sigm400,166976,1699575692,true,19999,akuma,Crafting Motif 90: Thorn Legion Bows,"rr01 purple epic consumable motif"",
"
@KrossedGamer,@Bleztor,82030,1700054062,false,5750,akuma,Crafting Motif 42: Hollowjack Helmets,"rr01 purple epic consumable motif"",
"
@vereesh,@ronval,82030,1700679838,true,1000,akuma,Crafting Motif 42: Hollowjack Helmets,"rr01 purple epic consumable motif"",
"
@vereesh,@ronval,82030,1700679839,true,1000,akuma,Crafting Motif 42: Hollowjack Helmets,"rr01 purple epic consumable motif"",
"
@vereesh,@ronval,82030,1700679839,true,1000,akuma,Crafting Motif 42: Hollowjack Helmets,"rr01 purple epic consumable motif"",
"
@vereesh,@ronval,82030,1700679840,true,1000,akuma,Crafting Motif 42: Hollowjack Helmets,"rr01 purple epic consumable motif"",
"
@vereesh,@ronval,82030,1700679842,true,1000,akuma,Crafting Motif 42: Hollowjack Helmets,"rr01 purple epic consumable motif"",
"
@L3xz,@Mayev38,193851,1700535977,true,2000,akuma,Snake in the Stars Amulet,"cp160 blue superior jewelry apparel set snake in the stars neck arcane"",
"
@L3xz,@Mayev38,193851,1700535978,true,2000,akuma,Snake in the Stars Amulet,"cp160 blue superior jewelry apparel set snake in the stars neck arcane"",
"
@Wynterlance,@Dimora06,119300,1699948721,true,120000,akuma,"Pattern: Redguard Tuffet, Oasis","rr01 purple epic consumable recipe"",
"
@Primehunter501,@GingerbreadHag,77590,1700281437,true,177,akuma,Nightshade,"rr01 green fine materials reagent"",
"
@Mystic.legend,@Elixana,77590,1700373776,true,5040,akuma,Nightshade,"rr01 green fine materials reagent"",
"
@A.Holik,@GingerbreadHag,77590,1700621874,true,1000,akuma,Nightshade,"rr01 green fine materials reagent"",
"
@Mystic.legend,@Zzmonsoon,77590,1700873314,true,3360,akuma,Nightshade,"rr01 green fine materials reagent"",
"
@Oldschoolnoob,@zerosuit2k,23095,1699409526,true,5500,akuma,Leather Scraps,"rr01 white normal materials raw"",
"
@Oldschoolnoob,@zerosuit2k,23095,1699409527,true,5500,akuma,Leather Scraps,"rr01 white normal materials raw"",
"
@Oldschoolnoob,@xxLilStrummerxx,23095,1699859943,true,2200,akuma,Leather Scraps,"rr01 white normal materials raw"",
"
@Dmaged,@ronval,23095,1700679228,true,152,akuma,Leather Scraps,"rr01 white normal materials raw"",
"
@Jetchi,@Naybeon_Fangcutter,23099,1700412930,false,120,akuma,Leather,"rr01 white normal materials"",
"
@Primehunter501,@ElQueue,23100,1700824489,false,84,akuma,Thick Leather,"rr01 white normal materials"",
"
@Primehunter501,@ElQueue,23100,1700824491,false,60,akuma,Thick Leather,"rr01 white normal materials"",
"
@Primehunter501,@ElQueue,23100,1700824492,false,96,akuma,Thick Leather,"rr01 white normal materials"",
"
@Primehunter501,@ElQueue,23100,1700824495,false,204,akuma,Thick Leather,"rr01 white normal materials"",
"
@Primehunter501,@GingerbreadHag,23104,1700281444,true,350,akuma,Dwarven Ore,"rr01 white normal materials raw"",
"
@Primehunter501,@Frankze,23104,1700316061,true,38,akuma,Dwarven Ore,"rr01 white normal materials raw"",
"
@KlumsBabe,@ronval,23105,1700679221,true,2100,akuma,Ebony Ore,"rr01 white normal materials raw"",
"
@Mr.HomeInvasion,@Naybeon_Fangcutter,23107,1700412950,false,732,akuma,Orichalcum Ingot,"rr01 white normal materials"",
"
@JuliaRoseBlack,@NixNoctia,23107,1700492719,false,110,akuma,Orichalcum Ingot,"rr01 white normal materials"",
"
@Shastan,@GingerbreadHag,134912,1699817945,true,6200,akuma,"Mushroom, Large Puspocket","rr01 blue superior furnishings conservatory"",
"
@KillerClembo,@PhonicsWright,176167,1700949474,false,900,akuma,Companion's Ring,"rr01 blue superior jewelry apparel ring prolific"",
"
@Primehunter501,@ronval,23118,1700679219,true,268,akuma,Rough Hickory,"rr01 white normal materials raw"",
"
@Scarrebend,@ZeLezin,23121,1700822513,false,204,akuma,Sanded Beech,"rr01 white normal materials"",
"
@Scarrebend,@Naybeon_Fangcutter,23123,1700412948,false,120,akuma,Sanded Yew,"rr01 white normal materials"",
"
@baneheart,@PureKos,23125,1700810479,true,2250,akuma,Cotton,"rr01 white normal materials"",
"
@GarkaLaGarka,@MadisonRayne,23125,1700855544,false,625,akuma,Cotton,"rr01 white normal materials"",
"
@ElQueue,@shane1395,23125,1700885403,false,2400,akuma,Cotton,"rr01 white normal materials"",
"
@Scarrebend,@ChristoVarian,23126,1700365210,false,1668,akuma,Spidersilk,"rr01 white normal materials"",
"
@Primehunter501,@ChristoVarian,23126,1700365226,false,108,akuma,Spidersilk,"rr01 white normal materials"",
"
@Primehunter501,@Naybeon_Fangcutter,23126,1700412938,false,180,akuma,Spidersilk,"rr01 white normal materials"",
"
@JuliaRoseBlack,@Jeramee1769,23126,1700526478,true,70,akuma,Spidersilk,"rr01 white normal materials"",
"
@Jetxky,@OneTroubledTurtle,23127,1700671859,false,1520,akuma,Ebonthread,"rr01 white normal materials"",
"
@Primehunter501,@alex_strutin,23130,1700273404,true,536,akuma,Raw Spidersilk,"rr01 white normal materials raw"",
"
@Primehunter501,@GingerbreadHag,23130,1700281427,true,134,akuma,Raw Spidersilk,"rr01 white normal materials raw"",
"
@KlumsBabe,@tangod13,23131,1700786930,true,9960,akuma,Raw Ebonthread,"rr01 white normal materials raw"",
"
@ChargeYourWeapons,@Aeonstar,198380,1700633523,true,5000,akuma,"Apocrypha Ink Pestle, Black","rr01 green fine furnishings library"",
"
@Jetxky,@PyroManiac713,23143,1700164646,true,170,akuma,Iron Hide Scraps,"rr01 white normal materials raw"",
"
@Mystic.legend,@cyoadventure,79448,1700820607,true,500,akuma,Restoration Staff of Trinimac's Valor,"cp160 purple epic weapon set trinimac's valor healing staff two-handed precise"",
"
@ChargeYourWeapons,@NixNoctia,23149,1699834897,false,1000,akuma,Fire Opal,"rr01 white normal materials weapon trait sharpened"",
"
@adghar,@Angelhigue,23149,1700165398,false,611,akuma,Fire Opal,"rr01 white normal materials weapon trait sharpened"",
"
@Miserables82,@Alsomaus,57048,1700308564,true,600,akuma,Recipe: Sload Slime,"rr01 green fine consumable recipe"",
"
@Miserables82,@Oh_Pusit,57048,1700494000,true,600,akuma,Recipe: Sload Slime,"rr01 green fine consumable recipe"",
"
@Miserables82,@rock1064,57048,1700922450,false,650,akuma,Recipe: Sload Slime,"rr01 green fine consumable recipe"",
"
@shanleyp,@Cheesed_GB,198358,1700506580,false,17999,akuma,Style Page: Apocrypha Expedition Boots,"rr01 gold legendary consumable collectible"",
"
@teeje,@frankiepanky,198358,1700813253,true,2000,akuma,Style Page: Apocrypha Expedition Boots,"rr01 gold legendary consumable collectible"",
"
@Jetchi,@GreyWinds,23165,1700082119,true,3,akuma,Carnelian,"rr01 white normal materials weapon trait training"",
"
@Primehunter501,@Zzmonsoon,23165,1700873436,true,13,akuma,Carnelian,"rr01 white normal materials weapon trait training"",
"
@Ghatlh,@joeydee14,57035,1700255470,true,250,akuma,Recipe: Whiskey Sour,"rr01 green fine consumable recipe"",
"
@baby_jesus316,@Angutoria,57587,1700294809,true,15000,akuma,Dwemer Frame,"rr01 white normal materials style"",
"
@SeuJose,@Angutoria,57587,1700294811,true,1500,akuma,Dwemer Frame,"rr01 white normal materials style"",
"
@Deathbrin90,@MaximusGiganticus,57587,1700440356,true,1031,akuma,Dwemer Frame,"rr01 white normal materials style"",
"
@Deathbrin90,@Sithdi,57587,1700598151,true,1500,akuma,Dwemer Frame,"rr01 white normal materials style"",
"
@Jetchi,@GreyWinds,23171,1700082128,true,3,akuma,Garnet,"rr01 white normal materials armor trait invigorating"",
"
@akwaaa,@Remsen,114891,1700452503,false,12,akuma,Clean Pelt,"rr01 white normal materials furnishing"",
"
@Cheesed_GB,@HeyBobbyG,102071,1700626012,true,2200,akuma,Stygian Ring,"cp160 green fine jewelry apparel set stygian ring robust"",
"
@krevius,@Jeramee1769,23203,1700526449,true,3,akuma,Chysolite,"rr01 white normal materials weapon trait powered"",
"
@MagicalConch,@operator_unknown,23204,1700764977,true,2000,akuma,Amethyst,"rr01 white normal materials weapon trait charged"",
"
@Nerevarine_Nwah,@Jysoul,118349,1700571083,true,1000,akuma,Box of Plums,"rr01 blue superior furnishings hearth"",
"
@pewterskier,@GarkaLaGarka,140457,1700061837,false,100,akuma,Crafting Motif 63: Dremora Staves,"rr01 purple epic consumable motif"",
"
@SparrowX9,@Datsa,140457,1700697780,false,165,akuma,Crafting Motif 63: Dremora Staves,"rr01 purple epic consumable motif"",
"
@ultimba,@Vkingjeep1997,140457,1700861964,false,200,akuma,Crafting Motif 63: Dremora Staves,"rr01 purple epic consumable motif"",
"
@wins15,@Vkingjeep1997,140457,1700861993,false,200,akuma,Crafting Motif 63: Dremora Staves,"rr01 purple epic consumable motif"",
"
@edufalash,@MaximusGiganticus,121520,1700440340,true,90,akuma,Lustrous Sphalerite,"rr01 white normal materials style"",
"
@Jetchi,@GreyWinds,23219,1700082127,true,6,akuma,Diamond,"rr01 white normal materials armor trait impenetrable"",
"
@shanleyp,@Angelhigue,23219,1700165375,false,45,akuma,Diamond,"rr01 white normal materials armor trait impenetrable"",
"
@shanleyp,@Angelhigue,23219,1700165376,false,45,akuma,Diamond,"rr01 white normal materials armor trait impenetrable"",
"
@shanleyp,@Angelhigue,23219,1700165378,false,40,akuma,Diamond,"rr01 white normal materials armor trait impenetrable"",
"
@Jetchi,@GreyWinds,23221,1700082122,true,3,akuma,Almandine,"rr01 white normal materials armor trait well-fitted"",
"
@ChargeYourWeapons,@Alles_Gut,33772,1699629234,true,800,akuma,Coffee,"rr01 white normal materials ingredient"",
"
@Nerevarine_Nwah,@VulcanHighCommand,121527,1699939727,true,100000,akuma,Sealed Blacksmithing Writ,"rr01 gold legendary consumable master writ"",
"
@SerNemesis,@OFFENSIVE-NAME,121527,1700766319,true,100000,akuma,Sealed Blacksmithing Writ,"rr01 gold legendary consumable master writ"",
"
@Nerevarine_Nwah,@VulcanHighCommand,121527,1699939730,true,76000,akuma,Sealed Blacksmithing Writ,"rr01 gold legendary consumable master writ"",
"
@chesscat,@OFFENSIVE-NAME,121527,1700766325,true,100000,akuma,Sealed Blacksmithing Writ,"rr01 gold legendary consumable master writ"",
"
@TheAlmightySear,@squallsakura,121529,1700102806,true,25000,akuma,Sealed Blacksmithing Writ,"rr01 gold legendary consumable master writ"",
"
@TheAlmightySear,@squallsakura,121529,1700102808,true,25000,akuma,Sealed Blacksmithing Writ,"rr01 gold legendary consumable master writ"",
"
@ChargeYourWeapons,@HIPPO2506,121529,1700031669,true,75000,akuma,Sealed Blacksmithing Writ,"rr01 gold legendary consumable master writ"",
"
@dewmanchu87,@alex_strutin,121529,1700891389,true,21000,akuma,Sealed Blacksmithing Writ,"rr01 gold legendary consumable master writ"",
"
@ChargeYourWeapons,@Reydealemania,121529,1700581668,true,100000,akuma,Sealed Blacksmithing Writ,"rr01 gold legendary consumable master writ"",
"
@ultimba,@Binarstar,121530,1700276633,true,42000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@Zamaruk,@jet710,121530,1700535364,true,50000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@Miller_HighLife14,@Elainiethepainie,121530,1700754854,true,70000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@IAMB3Y0ND,@NC_17,121530,1699551374,true,25000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@IAMB3Y0ND,@NC_17,121530,1699551374,true,25000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@Jrod2418,@jet710,121531,1700377982,true,10000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@ayako1014,@Talyce,121531,1700755682,true,50000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@ultimba,@jet710,121531,1700195219,true,25000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@bearclawws,@Talyce,121531,1700698111,true,50000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@Guylords,@DegreeHell,121531,1700877481,true,80000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@ultimba,@jet710,121531,1700195216,true,25000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@Streetgang-PBR,@Reydealemania,121531,1699836003,true,75000,akuma,Sealed Woodworking Writ,"rr01 gold legendary consumable master writ"",
"
@Nerevarine_Nwah,@Asan.Ttajyu,121532,1700328094,true,75000,akuma,Sealed Clothier Writ,"rr01 gold legendary consumable master writ"",
"
@iamagear0,@Joredier,121532,1700059485,true,28000,akuma,Sealed Clothier Writ,"rr01 gold legendary consumable master writ"",
"
@skullcrusher4981,@Vahlyance,121532,1700580026,true,25000,akuma,Sealed Clothier Writ,"rr01 gold legendary consumable master writ"",
"
@Nerevarine_Nwah,@Vahlyance,121532,1700580029,true,99000,akuma,Sealed Clothier Writ,"rr01 gold legendary consumable master writ"",
"
@Bleztor,@delenn35,121532,1700013930,true,20000,akuma,Sealed Clothier Writ,"rr01 gold legendary consumable master writ"",
"
@Bleztor,@Vahlyance,121532,1700580025,true,50000,akuma,Sealed Clothier Writ,"rr01 gold legendary consumable master writ"",
"
@HappySuccubus,@delenn35,121532,1700013926,true,10000,akuma,Sealed Clothier Writ,"rr01 gold legendary consumable master writ"",
"
@NoPantsStan,@Cosmosz,190421,1699623579,true,22500,akuma,Gourmand's Lightning Staff,"cp160 blue superior weapon set back-alley gourmand lightning staff two-handed precise"",
"
@Lunareklypse,@JossetteLT,198601,1699687185,true,26550,akuma,Style Page: Opal Rkugamz Sentinel Bow,"rr01 gold legendary consumable collectible"",
"
@SavageHoax,@Xavian2017,56032,1700489874,true,90000,akuma,Rubedite Dagger,"cp150 white normal weapon dagger one-handed nirnhoned"",
"
@Primehunter501,@AzayethPhantomhive,23265,1700365226,true,1392,akuma,Cleansed Water,"rr30 white normal materials potion solvent"",
"
@ElQueue,@Mooreo,23265,1700367300,true,800,akuma,Cleansed Water,"rr30 white normal materials potion solvent"",
"
@tabicatastrophe,@PegasusOfTheElves,23265,1700430876,true,900,akuma,Cleansed Water,"rr30 white normal materials potion solvent"",
"
@ElQueue,@NixNoctia,23265,1700486918,false,1000,akuma,Cleansed Water,"rr30 white normal materials potion solvent"",
"
@tabicatastrophe,@Zzmonsoon,23265,1700873416,true,1000,akuma,Cleansed Water,"rr30 white normal materials potion solvent"",
"
@baggins.blood,@Uglakaa,56049,1700718090,true,19579,akuma,Homespun Breeches,"rr01 white normal light apparel legs nirnhoned"",
"
@MouthForWar79,@SerNemesis,56948,1700167194,false,666,akuma,Recipe: Rabbit Haunch with Cheese Grits,"rr01 green fine consumable recipe"",
"
@Miserables82,@Oh_Pusit,45979,1700493996,true,350,akuma,Recipe: Sweet Scamp Mazte,"rr01 green fine consumable recipe"",
"
@Miserables82,@Llorydian,45979,1700536226,true,350,akuma,Recipe: Sweet Scamp Mazte,"rr01 green fine consumable recipe"",
"
@Cpt.Zynbabwe,@Get_Bent,134758,1699951038,true,13999,akuma,Crafting Motif 58: Fang Lair Boots,"rr01 purple epic consumable motif"",
"
@xamich,@MrStryker,134758,1700525212,true,13400,akuma,Crafting Motif 58: Fang Lair Boots,"rr01 purple epic consumable motif"",
"
@Domiforu,@fizzyapple,194023,1700540412,true,500,akuma,Shell Splitter Ring,"cp160 blue superior jewelry apparel set shell splitter ring robust"",
"
@DivadSesom,@paleyhaley,187873,1700406703,true,15000,akuma,"Abecean Bounty Painting, Wood","rr01 purple epic furnishings gallery"",
"
@Primehunter501,@GingerbreadHag,30157,1700281435,true,202,akuma,Blessed Thistle,"rr01 green fine materials reagent"",
"
@Mystic.legend,@Elixana,30157,1700373764,true,2625,akuma,Blessed Thistle,"rr01 green fine materials reagent"",
"
@Fallen_Prophet,@Elixana,30157,1700373768,true,1600,akuma,Blessed Thistle,"rr01 green fine materials reagent"",
"
@NixNoctia,@Elixana,30157,1700503392,true,6000,akuma,Blessed Thistle,"rr01 green fine materials reagent"",
"
@SavageHoax,@Cheesed_GB,198077,1700340419,false,5500,akuma,"Praxis: Necrom Platform, Stone","rr01 green fine consumable recipe"",
"
@vKaotic,@Myever821,116156,1700293042,true,65,akuma,"Blueprint: Nord Bench, Braced","rr01 green fine consumable recipe"",
"
@pewterskier,@Jetxky,116149,1699999643,false,27,akuma,"Blueprint: Nord Hutch, Rough","rr01 green fine consumable recipe"",
"
@Ghatlh,@hydraqc,176722,1700286651,true,8000,akuma,Companion's Hat,"rr01 blue superior light apparel head soothing"",
"
@Ziren7,@ZerwinElvisham,161096,1700879376,true,19500,akuma,Inferno Staff of Eternal Vigor,"cp160 purple epic weapon set eternal vigor flame staff two-handed sharpened"",
"
@MouthForWar79,@DubzVenom,45681,1700847623,false,2222,akuma,Recipe: Argonian Pumpkin Stew,"rr01 blue superior consumable recipe"",
"
@JunkerMethod,@ShopcartStealer,45702,1700401889,true,9300,akuma,Recipe: Imperial Stuffed Piglet,"rr01 purple epic consumable recipe"",
"
@Sanadora,@Rhyven-Windseeker,116060,1700945448,true,20000,akuma,"Blueprint: Dark Elf Counter, Block","rr01 purple epic consumable recipe"",
"
@Mystic.legend,@whtk210,45840,1700886425,true,245,akuma,Meip,"rr01 white normal materials essence runestone"",
"
@vKaotic,@Moonshadow42,181550,1699499096,true,100,akuma,Diagram: Vampiric Candlestick,"rr01 blue superior consumable recipe"",
"
@vKaotic,@JossetteLT,181550,1699686752,true,100,akuma,Diagram: Vampiric Candlestick,"rr01 blue superior consumable recipe"",
"
@Banshee_44,@thunderthane,187671,1700046476,true,10000,akuma,High Isle Treasure Map I,"rr01 blue superior miscellaneous trophy"",
"
@Noobin007,@Executans,187671,1700829610,true,11000,akuma,High Isle Treasure Map I,"rr01 blue superior miscellaneous trophy"",
"
@Jetchi,@squallsakura,26848,1700011858,true,27,akuma,Truly Superb Glyph of Flame,"cp160 white normal miscellaneous weapon glyph"",
"
@JuliaRoseBlack,@Thouisme,26848,1700672322,true,150,akuma,Truly Superb Glyph of Flame,"cp160 white normal miscellaneous weapon glyph"",
"
@adghar,@piaopi,26848,1700581251,false,1000,akuma,Truly Superb Glyph of Flame,"cp160 purple epic miscellaneous weapon glyph"",
"
@baneheart,@q3435156171,26848,1700526940,true,15000,akuma,Truly Superb Glyph of Flame,"cp160 gold legendary miscellaneous weapon glyph"",
"
@baneheart,@q3435156171,26848,1700526969,true,15000,akuma,Truly Superb Glyph of Flame,"cp160 gold legendary miscellaneous weapon glyph"",
"
@Carlinhaaa,@Mayev38,153829,1700535973,true,1600,akuma,Signet of the Dragonguard,"cp160 blue superior jewelry apparel set dragonguard elite ring robust"",
"
@MadisonRayne,@ChargeYourWeapons,45256,1700920866,false,90,akuma,Leather Arm Cops of Magicka,"rr32 green fine medium apparel shoulders invigorating"",
"
@flikao,@peekawoo,183300,1700834785,true,250000,akuma,Rallying Cry Sash,"cp160 purple epic light apparel set rallying cry waist well-fitted"",
"
@KrossedGamer,@Bleztor,82032,1700053947,false,2446,akuma,Crafting Motif 42: Hollowjack Maces,"rr01 purple epic consumable motif"",
"
@Ghatlh,@DubzVenom,45940,1700456590,false,50,akuma,Recipe: Radishes in Rice,"rr01 green fine consumable recipe"",
"
@TrafalgarDripLaw,@G-RYDER,45940,1700655395,true,10,akuma,Recipe: Radishes in Rice,"rr01 green fine consumable recipe"",
"
@Rt_GearZ,@Pathiose,147513,1700446991,true,20000,akuma,Deadly Necklace,"cp160 purple epic jewelry apparel set deadly strike neck robust"",
"
@Rt_GearZ,@w874080419,147513,1700447006,true,20000,akuma,Deadly Necklace,"cp160 purple epic jewelry apparel set deadly strike neck robust"",
"
@Domiforu,@Ripped_G,180179,1700487954,true,700,akuma,Hexos' Ward Axe,"cp160 green fine weapon set hexos' ward axe one-handed sharpened"",
"
@Gav9n,@width,64222,1699941422,false,75000,akuma,Perfect Roe,"rr01 gold legendary materials ingredient"",
"
@shy-robot,@stineti,64222,1700088996,true,140000,akuma,Perfect Roe,"rr01 gold legendary materials ingredient"",
"
@Lonewolf0775,@stineti,64222,1700089004,true,70000,akuma,Perfect Roe,"rr01 gold legendary materials ingredient"",
"
@Lonewolf0775,@stineti,64222,1700089005,true,70000,akuma,Perfect Roe,"rr01 gold legendary materials ingredient"",
"
@Lonewolf0775,@stineti,64222,1700089006,true,70000,akuma,Perfect Roe,"rr01 gold legendary materials ingredient"",
"
@ChaoslordVed,@width,64222,1700195258,false,160000,akuma,Perfect Roe,"rr01 gold legendary materials ingredient"",
"
@ayako1014,@width,64222,1700195261,false,80000,akuma,Perfect Roe,"rr01 gold legendary materials ingredient"",
"
@Joshuagst,@xThz,64222,1700318292,true,135000,akuma,Perfect Roe,"rr01 gold legendary materials ingredient"",
"
@width,@Denean,64222,1700360643,true,166497,akuma,Perfect Roe,"rr01 gold legendary materials ingredient"",
"
@LaggyBoi,@width,64222,1700383368,false,70500,akuma,Perfect Roe,"rr01 gold legendary materials ingredient"",
"
